state_code,latitude,longitude,zip_code,city,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,lat,lng,population,density,county_name,dist_highway,dist2_large_airport,dist2_medium_airport,dist_to_shore,number_of_business,adjusted_gross_income,total_income_amount,number_of_returns
MI,42.350749,-83.44458900000002,48187,Canton,Danotek Motion Technologies,0,1/1/2001,5/1/2013,11/19/2008,8/30/2011,7.8877,10.6658,0.4137,0.4137,2,3,42700000,1,cleantech,1,0,0,1,0,0,3.6667,1,closed,42.3292,-83.48784,52304,1117.2,Wayne,3.71747808232137,17.0600287733946,10.7389789526238,38.8954584454448,1030.0,2250186,2273255.0,26200
CA,37.388869,-122.072353,94041,Mountain View,Yub,0,1/1/2013,1/1/2005,11/19/2013,11/19/2013,0.8822,0.8822,,,7,1,12000000,0,ecommerce,1,0,0,0,0,0,9.0,1,closed,37.38822,-122.07529,14862,3606.6,Santa Clara,0.601898936973674,13.224283204011,3.87323460309029,30.4878544260464,471.0,2154685,2166343.0,7630
WA,47.614018,-122.19655,98004,Bellevue,SNAPin Software,1,1/1/2003,,7/11/2005,2/7/2006,2.526,3.1041,3.0027,9.126,5,2,22300000,2,software,0,0,0,1,1,0,4.5,1,acquired,47.61865,-122.20548,38632,2051.7,King,1.2969064288237,20.4473285258523,12.2310438814587,10.6632039054087,2916.0,8051611,8096083.0,19580
CA,37.406217,-121.976473,95054,Santa Clara,Azuro,1,1/1/2002,,1/1/2006,11/13/2009,4.0027,7.8712,0.1616,0.1616,5,2,10000000,1,semiconductor,1,0,0,1,0,0,4.0,1,acquired,37.39308,-121.96483,24404,1466.9,Santa Clara,1.17487193433141,4.63865782552587,7.86333135459679,40.7771236485153,1840.0,2470347,2479560.0,12410
DC,37.09024,-95.712891,20007,Washington,ARPU,0,5/1/2005,5/4/2010,7/1/2006,12/29/2009,1.1671,4.6658,,,1,3,15564591,0,advertising,1,0,0,1,1,0,3.5,1,closed,38.91,-77.08,24311,3037.9,District of Columbia,0.911196810546447,7.40665689458523,23.38228049987,34.3404419744113,1424.0,3201765,3268151.0,11380
CA,37.779281,-122.419236,94105,San Francisco,BookFresh,1,1/1/2007,,7/28/2009,7/28/2009,2.5726,2.5726,2.4795,4.6685,7,1,500000,2,web,0,1,0,0,0,0,5.0,1,acquired,37.79239,-122.39707,13810,10568.6,San Francisco,0.918061861188229,17.3804278330319,51.8737416628567,7.7275391744511,2216.0,3105528,3124831.0,8230
CA,37.779281,-122.419236,94110,San Francisco,Singly,1,12/21/2010,,2/1/2011,4/23/2012,0.1151,1.3397,1.8329,2.6712,24,2,8950000,2,analytics,0,0,1,0,0,0,7.0,1,acquired,37.74975,-122.41528,70859,11447.9,San Francisco,1.04329263631705,14.9646449265051,49.1746058134241,8.12207303167522,1928.0,6066250,6124958.0,35360
NY,40.753881,-73.978852,10173,New York,TxVia,1,1/1/2006,,10/1/2007,10/26/2010,1.7479,4.8192,4.0027,4.8192,8,4,55350000,2,finance,0,0,1,1,1,1,4.0,1,acquired,40.75379,-73.97961,56758,39859.9,New York,1.03680274988692,9.38075938642877,12.7039575070448,17.8536659065011,5940.0,6092642,6158874.0,29210
CA,37.406914,-122.09037,94043,Mountain View,Blue Vector Systems,0,1/1/2002,8/31/2010,9/21/2005,9/21/2005,3.7233,3.7233,,,1,1,4000000,0,public_relations,0,0,0,1,0,0,3.0,1,closed,37.41188,-122.06892,33052,1508.8,Santa Clara,0.360648460339702,13.5134938759243,1.82046417828481,31.5180333226296,1183.0,3328885,3345934.0,15630
IL,41.878984,-87.637,60606,Chicago,Open Kernel Labs,1,1/1/2006,,9/13/2007,7/6/2012,1.6986,6.5151,3.2849,4.9315,3,5,10764323,3,software,1,0,1,0,0,0,2.0,1,acquired,41.88178,-87.63724,3298,5487.1,Cook,0.683510894839196,14.2990944606693,33.8361983200659,1.74107483370381,3324.0,1365531,1375147.0,2740
CA,37.779281,-122.419236,94105,San Francisco,Astrid,1,1/1/2008,,4/13/2012,4/13/2012,4.2849,4.2849,2.4164,5.5151,7,1,400000,2,social,0,1,0,0,0,0,3.0,1,acquired,37.79239,-122.39707,13810,10568.6,San Francisco,0.918061861188229,17.3804278330319,51.8737416628567,7.7275391744511,2216.0,3105528,3124831.0,8230
CA,37.863464,-122.3153453,94710,Berkeley,Nordic Windpower,0,1/1/2007,4/10/2013,10/2/2007,1/5/2010,0.7507,3.0137,,,3,3,54000000,0,cleantech,1,0,0,0,1,0,2.6667,1,closed,37.86705,-122.303,8056,1440.0,Alameda,0.0645524596591276,17.7363033031393,54.9045059979907,17.0284760265101,858.0,491126,498362.0,4240
GA,34.070958000000005,-84.274733,30009,Alpharetta,Visiprise,0,1/1/1985,5/3/2009,10/17/2005,10/17/2005,20.8055,20.8055,,,2,1,32000000,0,software,0,0,0,1,0,0,7.0,1,closed,34.07711,-84.3029,19922,844.6,Fulton,2.95074436018734,50.3174897479248,22.4071638893546,388.87366012871,719.0,1521241,1538270.0,10360
WA,39.78373,-100.445882,98104,Seattle,Hubspan,1,1/1/2000,,10/14/2005,10/14/2005,5.789,5.789,,,1,1,13000000,0,software,0,0,0,0,0,1,4.0,1,acquired,47.60044,-122.33004,14469,5909.6,King,0.402531100923592,16.8811407664905,8.11025776936027,0.740873437820683,2177.0,943978,952490.0,7540
WA,47.614422,-122.192337,98004,Bellevue,iConclude,1,1/1/2005,,2/1/2005,4/10/2006,0.0849,1.2712,,,5,3,12500000,0,software,1,0,1,1,0,0,2.3333,1,acquired,47.61865,-122.20548,38632,2051.7,King,1.2969064288237,20.4473285258523,12.2310438814587,10.6632039054087,2916.0,8051611,8096083.0,19580
CA,37.314002,-121.932365,95128,San Jose,41st Parameter,1,1/1/2004,,5/8/2006,4/11/2012,2.3507,8.2822,1.0027,8.2849,16,4,38064570,2,security,1,0,0,1,1,1,3.0,1,acquired,37.31579,-121.93647,35367,3473.9,Santa Clara,0.175508164071234,5.22836366980501,14.9438169445331,39.3676420537213,1183.0,2047770,2064495.0,16740
CA,37.748676,-122.415813,94110,San Francisco,Aardvark,1,7/1/2007,9/1/2011,1/1/2007,10/1/2008,-0.4959,1.2548,2.1726,4.6,21,2,6000000,2,web,0,1,1,0,0,0,4.0,1,acquired,37.74975,-122.41528,70859,11447.9,San Francisco,1.04329263631705,14.9646449265051,49.1746058134241,8.12207303167522,1928.0,6066250,6124958.0,35360
VA,38.030823,-78.48158000000002,22902,Charlottesville,Hotelicopter,0,6/1/2006,8/1/2012,11/17/2008,3/31/2011,2.4658,4.8329,0.5863,5.6164,4,2,5000000,6,web,0,0,1,1,0,0,1.0,0,closed,37.95566,-78.46883,25318,152.0,Albemarle,6.26414983728408,112.789659870471,20.3896827835724,116.224516465107,1128.0,1348819,1368507.0,11820
VA,39.035298,-77.430125,20166,Dulles,Anystream,1,1/1/2000,,1/1/2000,2/7/2007,0.0,7.1068,6.0055,10.9041,9,3,59000000,3,software,1,0,0,0,1,0,2.0,1,acquired,38.97146,-77.4637,13148,186.7,Loudoun,1.41623991956826,3.07459620274772,37.5853572846827,43.5130877992684,1596.0,661927,668231.0,7750
IL,39.78373,-100.445882,60607,Chicago,CakeStyle,0,8/1/2011,8/1/2013,8/13/2012,8/13/2012,1.0356,1.0356,0.0,1.0356,2,1,1000000,2,web,0,1,0,0,0,0,1.0,0,closed,41.87467,-87.65175,29990,5005.4,Cook,0.072463341331278,12.9136388322106,33.6971703478593,2.984465581197,1704.0,2375436,2403162.0,14590
CA,37.758062,-122.418642,94110,San Francisco,Fluther,1,1/1/2007,,9/21/2009,9/21/2009,2.7233,2.7233,0.9151,6.3096,5,1,600000,3,web,0,1,0,0,0,0,7.0,1,acquired,37.74975,-122.41528,70859,11447.9,San Francisco,1.04329263631705,14.9646449265051,49.1746058134241,8.12207303167522,1928.0,6066250,6124958.0,35360
CA,34.01052,-118.495981,60401,Santa Monica,Goodreads,1,1/15/2007,,11/1/2007,12/9/2009,0.7945,2.9014,3.0493,6.5233,11,2,2750000,3,web,0,1,1,0,0,0,4.0,1,acquired,41.34683,-87.61306,7852,53.5,Will,14.2442226675732,50.1904706966958,34.2943919169511,36.7877125556743,147.0,282408,285763.0,4010
CA,37.3821368,-121.970505,95054,Santa Clara,Woven Systems,1,1/1/2003,,12/1/2005,9/25/2007,2.9178,4.7342,,,1,2,30000000,0,network_hosting,0,0,1,1,0,0,2.5,1,acquired,37.39308,-121.96483,24404,1466.9,Santa Clara,1.17487193433141,4.63865782552587,7.86333135459679,40.7771236485153,1840.0,2470347,2479560.0,12410
CA,37.45604,-122.165399,94025,Menlo Park,Krugle,1,1/1/2006,,5/31/2006,5/31/2006,0.411,0.411,0.0,2.5342,10,1,6100000,2,search,0,0,0,1,0,0,4.0,1,acquired,37.45087,-122.1829,41826,1930.5,San Mateo,3.20697609227186,24.4714477606152,12.4385274991423,22.8329717789427,1661.0,9412740,9502458.0,19320
CA,32.721834,-117.161797,92101,San Diego,Flud,0,10/1/2010,8/8/2013,4/13/2011,9/1/2012,0.5315,1.9205,2.2548,2.9781,12,3,2100000,2,enterprise,1,1,0,0,0,0,4.0,1,closed,32.7162,-117.18589,43096,3090.7,San Diego,2.15882874426066,1.97273352409981,3.31507750651705,3.49959440222787,3846.0,2614117,2650133.0,25200
CA,37.779281,-122.419236,94103,San Francisco,Chomp,1,9/9/2009,,11/1/2009,3/11/2010,0.1452,0.5014,0.4959,3.011,10,2,2565000,3,mobile,0,1,1,0,0,0,3.5,1,acquired,37.77299,-122.41136,32430,9113.8,San Francisco,0.405962658461041,17.4192512249868,50.9319987531928,7.13893261996298,2769.0,2422746,2436413.0,16870
CA,37.584103000000006,-122.366082,94010,Burlingame,Origen Therapeutics,0,1/1/1997,8/3/2012,10/3/2007,10/3/2007,10.7589,10.7589,,,0,1,2000000,0,biotech,0,0,0,0,0,0,1.0,0,closed,37.57306,-122.37828,43644,1114.7,San Mateo,1.29017691422067,5.11640450781434,33.8895486786525,11.8899732069782,2105.0,11043368,11142064.0,20650
NC,35.76524000000001,-78.731161,27606,Raleigh,Inlet Technologies,1,1/1/2003,,7/26/2005,9/8/2008,2.5671,5.6904,2.0027,2.0027,3,3,22400000,1,network_hosting,1,0,0,1,1,0,3.6667,1,acquired,35.73991,-78.71833,45499,718.1,Wake,1.65473198654671,16.5323939247156,68.7231726536278,189.151990964225,843.0,1513241,1531128.0,21300
NY,40.740441,-73.993376,10011,New York,ShopWiki,1,6/1/2005,,7/1/2006,7/1/2006,1.0822,1.0822,6.0027,6.0027,12,1,6250000,1,ecommerce,0,0,1,0,0,0,1.0,0,acquired,40.74173,-74.00037,51867,30925.5,New York,0.744294413671294,11.4616640809413,13.0800222207951,16.053203143223,3891.0,9019099,9122665.0,27570
NY,40.750519,-73.993494,10001,New York,Fondu,1,2/1/2010,,11/1/2011,11/1/2011,1.7479,1.7479,1.0,2.1096,4,1,575000,2,web,0,1,0,0,0,0,6.0,0,acquired,40.75,-74.0,26966,16690.1,New York,0.263454617191128,11.1479894176789,12.2509024151323,17.0123167774835,7263.0,2799134,2830868.0,15590
CA,37.522281,-122.258139,94065,Redwood City,TwoFish,1,1/1/2006,,12/1/2006,10/10/2008,0.9151,2.7753,3.0027,3.6466,6,2,9500000,2,ecommerce,0,0,1,1,0,0,2.5,1,acquired,37.53504,-122.24683,11772,1981.7,San Mateo,2.28415488683833,14.6539158551765,21.9014003795428,20.0799375285223,418.0,2448193,2464116.0,5960
TX,40.694599,-73.990638,78701,Austin,Workstreamer,0,10/1/2009,6/1/2013,1/1/2009,7/27/2010,-0.7479,0.8192,-1.7507,0.2521,7,2,3500000,2,enterprise,0,1,1,0,0,0,1.0,1,closed,30.27022,-97.74248,9560,2447.3,Travis,0.860506040555606,11.1838705570427,43.5505252278458,246.224538234603,2672.0,3024275,3049237.0,6540
NY,40.729839,-73.991781,10003,New York,Qwiki,1,10/1/2009,,7/10/2010,3/31/2011,0.7726,1.4959,-0.5863,3.7534,14,3,10500000,3,photo_video,1,0,1,0,0,0,6.3333,1,acquired,40.73,-73.99,54447,36777.5,New York,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780
CA,37.54827,-121.988572,94538,Fremont,Redwood Systems,1,1/1/2008,,10/3/2008,5/30/2012,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,cleantech,1,0,1,1,1,0,2.25,1,acquired,37.50653,-121.96361,66474,1552.0,Alameda,0.17440834045266,16.3064803449949,12.5665401454981,44.1967072362226,2574.0,3719473,3741492.0,31610
MD,39.436844,-76.61870400000002,21093,Timonium,Bill Me Later,1,1/1/2000,,3/1/2006,12/1/2007,6.1671,7.9205,8.0055,11.2548,6,3,100000000,3,web,1,0,1,0,0,0,2.5,1,acquired,39.43773,-76.64318,39817,760.0,Baltimore,0.818046934462323,29.2497055749787,23.3201972340452,27.2969154111698,1632.0,2791533,2829759.0,19590
PA,40.441694,-79.990086,15213,Pittsburgh,Bueda,0,1/4/2009,6/1/2013,1/1/2008,7/1/2010,-1.011,1.4877,0.4055,1.3205,3,2,125000,2,advertising,1,1,0,0,0,0,1.0,1,closed,40.44293,-79.95345,28172,4457.8,Allegheny,1.34820170221361,24.2492515079876,10.0389481867997,181.377466914981,740.0,434713,439759.0,5910
VA,38.958402,-77.357974,20191,Reston,Defywire,0,1/1/2003,5/1/2008,4/26/2005,3/27/2007,2.3178,4.2356,-0.3342,-0.3342,2,2,10600000,1,mobile,1,0,0,1,0,0,3.0,1,closed,38.93,-77.35,30185,1502.6,Fairfax,2.20158189097398,9.29198861504866,28.0336926703851,35.1513399399093,939.0,1806081,1829522.0,15750
CA,37.554214,-121.977451,94538,Fremont,Silicon Clocks,1,1/1/2004,,6/2/2006,6/8/2009,2.4192,5.4384,2.0027,2.0027,2,3,26100000,1,semiconductor,1,0,0,1,0,0,3.5,1,acquired,37.50653,-121.96361,66474,1552.0,Alameda,0.17440834045266,16.3064803449949,12.5665401454981,44.1967072362226,2574.0,3719473,3741492.0,31610
NY,40.762674,-73.9821315,10019,New York,TheMarkets,1,1/1/2000,,7/12/2007,7/12/2007,7.5315,7.5315,10.7342,10.7342,2,1,30000000,1,web,1,0,0,0,0,0,5.0,1,acquired,40.77,-73.99,43989,25777.3,New York,0.39979464675333,9.91856516083793,10.7161656507323,19.4825092793846,4899.0,7618463,7689858.0,25480
IL,41.875555,-87.624421,60606,Chicago,Netgamix Inc,0,9/24/2010,4/3/2012,10/15/2011,7/1/2012,1.0575,1.7699,1.0301,1.1123,6,3,132885,2,games_video,0,1,0,0,0,0,1.0,1,closed,41.88178,-87.63724,3298,5487.1,Cook,0.683510894839196,14.2990944606693,33.8361983200659,1.74107483370381,3324.0,1365531,1375147.0,2740
CA,37.55911,-122.303493,95054,Santa Clara,Sentrigo,1,10/1/2006,,5/8/2007,12/21/2010,0.6,4.2247,-0.7479,4.4767,9,3,9500000,2,software,0,0,1,1,1,0,2.0,1,acquired,37.39308,-121.96483,24404,1466.9,Santa Clara,1.17487193433141,4.63865782552587,7.86333135459679,40.7771236485153,1840.0,2470347,2479560.0,12410
CA,37.440682,-122.123103,94303,Palo Alto,Netli,1,1/1/2000,,2/13/2006,2/13/2006,6.1233,6.1233,6.0055,6.0055,9,1,18000000,1,network_hosting,1,0,0,0,0,0,7.0,1,acquired,37.45064,-122.11928,48487,2218.4,Santa Clara,0.383871646786651,19.4440798614888,7.29749866936425,28.320386483243,829.0,4802348,4835411.0,21850
OH,39.099909,-84.504243,45202,Cincinnati,Define My Style,0,2/1/2010,1/1/2012,12/2/2011,12/2/2011,1.8329,1.8329,1.7479,1.7479,4,1,690000,1,web,0,1,0,0,0,0,3.0,1,closed,39.11,-84.5,15293,2216.7,Hamilton,0.123710200464363,16.0031173042639,7.06279287738108,304.021291081499,2077.0,1176027,1190270.0,9580
GA,33.749099,-84.390185,30305,Atlanta,Firethorn,1,1/1/2001,,3/1/2006,1/2/2007,5.1644,6.0055,,,1,3,25131611,0,mobile,1,0,0,1,0,0,1.0,1,acquired,33.83518,-84.38931,26398,1569.0,Fulton,2.47058078174194,22.359566168695,9.23025813183923,383.683391258576,2026.0,4815329,4872452.0,15060
CA,37.404788,-121.940842,95134,San Jose,Wellcore,0,1/1/2007,7/1/2013,7/12/2010,7/12/2010,3.5288,3.5288,,,1,1,2000000,0,hardware,0,0,0,0,0,0,1.0,1,closed,37.43003,-121.94528,31172,1113.6,Santa Clara,1.22585347257406,7.64761320936702,9.2896699547666,43.2203103920605,626.0,2421545,2428010.0,14580
CA,37.551441,-122.291435,94403,San Mateo,Adap.tv,1,11/1/2006,,2/1/2007,3/28/2011,0.2521,4.4055,3.3151,6.7918,27,5,48500000,3,advertising,1,1,1,1,1,0,2.5,1,acquired,37.53844,-122.30454,44244,3032.8,San Mateo,1.52515407876873,10.8993781503251,26.3350382230902,15.2649962380512,1091.0,3896824,3927866.0,22080
CA,37.77951820000001,-122.3902619,94107,San Francisco,Current Media,0,1/1/2005,8/20/2013,7/29/2005,7/29/2005,0.5726,0.5726,5.1671,8.0082,12,1,15000000,2,network_hosting,0,0,1,0,0,0,3.0,0,closed,37.76473,-122.39508,28607,5951.9,San Francisco,0.149817505671583,16.0503826883757,49.321312459411,8.89826715961436,2343.0,4168994,4205247.0,17710
CA,37.31665260000001,-122.05074,95008,Campbell,ParAccel,1,1/1/2007,,12/10/2007,4/25/2012,0.9397,5.3178,,,13,5,74000000,0,analytics,1,0,0,1,1,0,5.3333,1,acquired,37.27977,-121.95481,48786,2914.3,Santa Clara,0.866974649142948,9.46887982466029,17.2953807485917,35.2060663666882,2030.0,3910925,3944938.0,23320
NY,37.09024,-95.712891,10014,New York,SpiralFrog,0,1/1/2004,3/20/2009,1/1/2006,12/1/2007,2.0027,3.9178,3.0027,5.2192,8,3,45000000,3,games_video,0,0,1,0,0,0,1.0,0,closed,40.73407,-74.00601,29815,23740.9,New York,0.362864177085031,12.2179506913551,13.7017527501529,15.0813522401562,2434.0,6066292,6123877.0,17280
CA,37.400367,-121.985711,95054,Santa Clara,Plusmo,1,6/1/2006,,5/1/2008,5/1/2008,1.9178,1.9178,2.0027,2.0027,4,1,4410000,1,mobile,0,0,1,0,0,0,1.0,1,acquired,37.39308,-121.96483,24404,1466.9,Santa Clara,1.17487193433141,4.63865782552587,7.86333135459679,40.7771236485153,1840.0,2470347,2479560.0,12410
VA,39.001619,-77.403201,20166,Sterling,ZipList,1,1/1/2010,,1/1/2010,11/24/2010,0.0,0.8959,2.0,2.6767,9,2,4500000,2,web,0,0,1,1,0,0,2.0,1,acquired,38.97146,-77.4637,13148,186.7,Loudoun,1.41623991956826,3.07459620274772,37.5853572846827,43.5130877992684,1596.0,661927,668231.0,7750
CA,37.788653,-122.401333,94105,San Francisco,Involver,1,1/1/2007,,9/2/2008,10/14/2010,1.6712,3.7863,4.6685,5.6849,11,3,11040000,2,software,0,0,1,1,1,0,2.5,1,acquired,37.79239,-122.39707,13810,10568.6,San Francisco,0.918061861188229,17.3804278330319,51.8737416628567,7.7275391744511,2216.0,3105528,3124831.0,8230
CA,37.779281,-122.419236,94107,San Francisco,Lionside,1,1/1/2009,,11/19/2010,11/19/2010,1.8822,1.8822,1.3288,2.9479,6,1,1600000,2,games_video,0,0,1,0,0,0,3.0,1,acquired,37.76473,-122.39508,28607,5951.9,San Francisco,0.149817505671583,16.0503826883757,49.321312459411,8.89826715961436,2343.0,4168994,4205247.0,17710
NY,40.73901,-73.997259,10011,New York,Game Trust,1,1/1/2002,,6/1/2005,11/15/2005,3.4164,3.874,7.7534,7.7534,3,2,9000000,1,software,1,0,0,1,0,0,4.0,1,acquired,40.74173,-74.00037,51867,30925.5,New York,0.744294413671294,11.4616640809413,13.0800222207951,16.053203143223,3891.0,9019099,9122665.0,27570
CA,37.548418700000006,-122.3151646,94403,San Mateo,Nearbuy Systems,1,4/1/2010,,7/21/2011,11/23/2012,1.3041,2.6493,0.0,3.6767,4,3,3282327,2,analytics,1,0,0,0,0,0,2.0,1,acquired,37.53844,-122.30454,44244,3032.8,San Mateo,1.52515407876873,10.8993781503251,26.3350382230902,15.2649962380512,1091.0,3896824,3927866.0,22080
CA,37.55818,-122.276454,94404,Foster City,Visible Path,1,1/1/2002,,3/1/2006,3/1/2006,4.1644,4.1644,5.5836,11.3918,5,2,24700000,5,web,0,0,1,1,0,0,4.0,1,acquired,37.5562,-122.26905,36571,3246.0,San Mateo,0.916311804454664,11.6582790971518,24.8926230348438,19.1318211271644,948.0,4023341,4055424.0,17690
GA,33.774486,-84.385448,30308,Atlanta,VT Silicon,0,1/1/2002,9/20/2010,9/12/2007,11/19/2008,5.6986,6.8877,,,2,2,8800000,0,semiconductor,1,0,1,0,0,0,1.0,1,closed,33.77094,-84.37773,22802,5510.6,Fulton,0.940570855872771,15.6371708396509,13.3101542002949,379.674555256459,917.0,1334601,1350445.0,11020
CA,34.03423370000001,-118.4536137,90025,Los Angeles,GetBack,0,9/1/2007,11/22/2010,11/6/2008,11/6/2008,1.1836,1.1836,0.9178,0.9178,1,1,1700000,1,web,0,0,1,0,0,0,1.0,0,closed,34.04551,-118.44583,44608,6751.9,Los Angeles,0.0219593158366554,11.9733518553568,3.33772517256393,6.42805819136557,3494.0,5348762,5419582.0,25440
CA,37.835676,-122.263548,94609,Oakland,Slipstream,0,6/1/2010,5/1/2013,8/31/2010,8/31/2010,0.2493,0.2493,0.0,0.7781,1,1,20000,2,web,0,1,0,0,0,0,1.0,0,closed,37.83476,-122.2642,24623,5708.8,Alameda,0.138202960296581,13.1752808127466,50.2627350699986,19.9317747073893,690.0,1307108,1323681.0,12460
CA,37.5541073,-121.9756765,94538,Fremont,HipLogic,1,1/1/2005,,2/8/2008,12/2/2009,3.1041,4.9205,5.0027,8.3534,10,2,11500000,5,mobile,0,0,1,1,0,0,2.5,1,acquired,37.50653,-121.96361,66474,1552.0,Alameda,0.17440834045266,16.3064803449949,12.5665401454981,44.1967072362226,2574.0,3719473,3741492.0,31610
CA,38.279431,-122.668452,94954,Petaluma,Dilithium Networks,0,1/1/2001,10/1/2012,4/23/2003,6/3/2010,2.3068,9.4247,4.4986,11.4164,12,7,98170000,3,mobile,1,0,0,1,1,1,5.2,1,closed,38.24624,-122.56627,38354,238.2,Sonoma,4.78321135726055,65.7481315061015,36.2799887169387,36.6653904481932,919.0,1773851,1797488.0,19310
CA,37.7824533,-122.3879489,94107,San Francisco,Yobongo,1,1/1/2010,,3/23/2011,3/23/2011,1.2219,1.2219,0.7479,2.6849,2,1,1350000,3,web,0,1,0,0,0,0,10.0,1,acquired,37.76473,-122.39508,28607,5951.9,San Francisco,0.149817505671583,16.0503826883757,49.321312459411,8.89826715961436,2343.0,4168994,4205247.0,17710
IL,41.8851542,-87.62231829999998,60601,Chicago,Brickfish,1,11/1/2005,,7/16/2010,7/16/2010,4.7068,4.7068,2.989,6.863,17,1,940261,2,software,0,0,1,0,0,0,1.0,1,acquired,41.88527,-87.62197,14804,14706.9,Cook,1.45694340541961,15.4472075106242,34.3751623933444,0.594001947393929,2470.0,2376422,2399206.0,8310
CA,37.36883,-122.03635,94085,Sunnyvale,LikeList,0,1/1/2008,12/6/2012,12/15/2009,12/15/2009,1.9562,1.9562,1.0027,1.0027,5,1,5000000,1,web,0,0,1,0,0,0,1.0,0,closed,37.38862,-122.01793,23805,2616.6,Santa Clara,0.907202926946351,8.36402294142024,4.10743402789913,35.8043932694404,793.0,1915679,1922935.0,12180
VA,38.881717,-77.089398,22201,Arlington,Social Collective,0,4/17/2009,3/6/2012,4/18/2009,4/18/2009,0.0027,0.0027,0.5836,0.5836,3,1,20000,1,web,0,1,0,0,0,0,1.0,0,closed,38.89,-77.1,39240,6602.0,Arlington,0.253698620561476,6.8448622391292,20.6863134221872,31.5417759903811,1320.0,2994978,3040916.0,21740
WA,47.60732,-122.335746,98101,Seattle,Pure Networks,1,1/1/2002,,1/11/2006,1/11/2006,4.0301,4.0301,3.0027,3.0027,5,1,12500000,1,network_hosting,0,0,0,1,0,0,3.0,1,acquired,47.61119,-122.33454,14528,10617.2,King,0.259924769534024,18.1021895686936,9.35221563795226,0.835407025210022,2927.0,3104216,3119610.0,9720
CO,39.568064,-104.977831,80112,Centennial,Internet Pawn,0,1/1/2009,3/1/2013,5/5/2010,8/27/2013,1.3397,4.6548,1.3589,1.3753,0,5,7228704,2,finance,1,0,1,0,0,0,2.0,1,closed,39.57288,-104.85854,35144,760.3,Arapahoe,1.25944209381973,35.8222284029681,0.874300357665296,1308.72020117836,3041.0,2110738,2137090.0,18400
IL,41.940611,-87.835972,60631,Chicago,NeuroTherapeutics Pharma,0,1/1/2006,6/1/2013,5/20/2010,12/15/2011,4.3836,5.9562,5.4986,5.4986,5,2,55000000,1,biotech,1,0,0,1,0,0,4.0,1,closed,41.99473,-87.8131,30589,3152.6,Cook,1.32830661355886,7.78845005192015,15.159282062419,12.6754204841832,988.0,1467063,1481876.0,15260
CA,37.560155,-122.285588,94404,San Mateo,Provade,1,1/1/2004,,1/23/2006,8/11/2010,2.063,6.6137,,,5,4,15180000,0,enterprise,1,0,1,0,1,0,1.0,1,acquired,37.5562,-122.26905,36571,3246.0,San Mateo,0.916311804454664,11.6582790971518,24.8926230348438,19.1318211271644,948.0,4023341,4055424.0,17690
CA,37.404788,-121.940842,95134,San Jose,Infineta Systems,0,1/1/2008,1/1/2012,5/7/2010,6/6/2011,2.3479,3.4301,2.3562,4.0027,4,2,30000000,2,software,0,0,1,1,0,0,2.5,1,closed,37.43003,-121.94528,31172,1113.6,Santa Clara,1.22585347257406,7.64761320936702,9.2896699547666,43.2203103920605,626.0,2421545,2428010.0,14580
TX,30.268236,-97.740651,78701,Austin,Challenge Games,1,1/1/2006,,7/10/2008,9/1/2008,2.5233,2.6685,3.0027,4.4247,11,2,14500000,3,network_hosting,0,0,1,1,0,0,1.5,1,acquired,30.27022,-97.74248,9560,2447.3,Travis,0.860506040555606,11.1838705570427,43.5505252278458,246.224538234603,2672.0,3024275,3049237.0,6540
CA,37.758229,-122.439512,94114,San Francisco,Crowd Factory,1,1/1/2009,,1/26/2011,1/26/2011,2.0685,2.0685,2.5808,4.3671,6,1,6500000,3,advertising,1,0,0,0,0,0,3.0,1,acquired,37.75814,-122.43547,34474,9612.9,San Francisco,1.89733109154781,16.3611379497176,51.0501071683704,6.03637626381571,989.0,6175961,6237062.0,18760
